Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image3529,1,13.5874938964844,1198.98977866575,34.6264317922848,0.005410295099446,3.17183347945131,10.8439999833566,93.5283105022831,0.061708806451307,0.003807976793645,0.415476445633674,3.94429223744292,0.964861049408213,7.45834073119962E-155
Image3530,1,5.89071655273438,725.943365644296,26.9433362010775,0.015006494531606,4.92125246651438,24.82318830327,162.143209876543,0.104133625303812,0.010843811918915,0.398068322469899,4.71913580246914,0.960491246264832,7.45834073119962E-155
Image3531,1,14.1329650878906,1094.96349354487,33.0902326003441,0.012658440234713,2.93471122813582,9.33004020021205,65.3392821733095,0.09480613449832,0.008988203138513,0.510726074816313,2.54431885782273,0.97173175861108,7.45834073119962E-155
Image3532,1,3.84603881835937,479.007050191994,21.8862296933938,0.028783048023246,6.08475362144178,38.2214295645867,156.424747696358,0.145676276840022,0.021221577633971,0.428091375360426,4.54322071083809,0.969649078595246,7.45834073119962E-155
Image3533,1,1.97880554199219,248.080948591283,15.7505856586758,0.004028286134364,8.42356488352363,73.3267699857648,110.043269230769,0.052945768838216,0.00280325443787,0.352226367001506,5.28365384615385,0.948749129147266,7.45834073119963E-155
Image3534,0,3.93379211425781,244.229701097774,15.6278501751768,0.121221414303244,4.22524324867413,17.9949359307764,145.740923189199,0.308992664306946,0.095476466595505,0.635314863632206,3.48950921364714,0.93139561287758,7.45834073119963E-155
Image3535,0,11.1168365478516,1032.23177936454,32.1283640941231,0.236999718167203,3.27421877920769,11.1810144855564,147.280862707227,0.445495050514337,0.198465840032772,0.64189829580673,3.84435860292934,0.976881776537958,7.45834073119964E-155
Image3536,1,17.3227233886719,1540.60467655956,39.2505372773362,0.008246284826942,2.80060501978498,8.32613242982958,140.973260494537,0.076526660862614,0.005856329822782,0.37477234593537,5.31349434540924,0.949500442670001,7.45834073119963E-155
Image3537,1,4.99736022949219,771.901175362781,27.7831095337218,0.001683280917014,5.98504770248637,37.2725049718982,123.787644787645,0.034184741442017,0.001168596547458,0.283622089306778,6.58783783783784,0.954716536687202,7.45834073119964E-155
Image3538,1,6.53215026855469,747.429998706683,27.3391660206869,0.001740579271475,4.62651653133881,22.2869853973264,129.729364394593,0.034763848500419,0.00120852516256,0.29059117462177,6.297670405522,0.910615799727069,7.45834073119964E-155
Image3539,0,21.8479919433594,1485.60701926568,38.543572995581,0.054532845589078,2.19053225080153,5.04302387606625,173.570574712644,0.203080142942771,0.041241544457656,0.491465209948645,4.87551724137931,0.955227049918387,7.45834073119964E-155
Image3540,0,13.6035766601563,1088.65539900573,32.9947783597001,0.077431011918276,2.79648787353954,8.00794996166971,192.050073383407,0.244264555686743,0.059665173164842,0.517745371627465,5.04929638262972,0.955182836262196,7.45834073119964E-155
Image3541,0,6.51026916503906,589.14356075085,24.2722796776663,0.141975919549977,4.06989057257687,16.9305222322602,302.571126547871,0.337690229115359,0.114034690839984,0.538661075080426,6.50135910601027,0.938882154347798,7.45834073119964E-155
Image3542,0,11.2305755615234,502.808162495224,22.4233842783649,0.113100284221994,2.53903088477059,7.25215013117949,102.022458236531,0.298872027535233,0.089324488843021,0.562573117634648,3.51454806947671,0.946453403928607,7.45834073119965E-155
Image3543,0,13.2947845458984,593.625770537928,24.364436593895,0.090596431116847,2.32983931122429,5.89539662928101,93.4224598930481,0.265643256726704,0.070566339844369,0.535463985002374,3.88173591114768,0.953592076913821,7.45834073119965E-155
Image3544,1,6.74851989746094,886.752480456931,29.7783894872931,0.002384178421053,4.94499526243919,25.5686871231421,135.275595238095,0.040820489441905,0.001666312358277,0.301997531101456,6.13214285714286,0.965348281675318,7.45834073119965E-155
Image3545,1,9.20231628417969,1180.81677958682,34.3630147045748,0.01677910318179,4.23132958090925,18.6812938824431,277.658536585366,0.110462010245973,0.012201855707582,0.384526346578381,6.20691056910569,0.954082818389311,7.45834073119966E-155
Image3546,1,8.60897827148438,1187.86227536428,34.4653779228414,0.029399502100887,4.44157697555755,20.4085894583482,404.265952699688,0.147529932722384,0.021765081049071,0.404002579074624,7.29361892012495,0.946571866363336,7.45834073119966E-155
Image3547,1,6.71783447265625,1024.29511462002,32.0046108337536,0.025819221755316,5.18720602157479,27.7814129175215,457.647240209682,0.137970651444307,0.019035900659967,0.388121405384877,8.10854147394388,0.945887286723925,7.45834073119966E-155
Image3548,1,4.71519470214844,799.149844713881,28.2692384883973,0.08459050674387,6.49766028512502,43.8826585925001,846.312801932367,0.256496042950406,0.065790220049217,0.404809762243936,12.2483896940419,0.939206988311351,7.45834073119967E-155
Image3549,1,0.9429931640625,179.22807078558,13.3876088524269,0.018098590432666,14.9100966644541,229.448648637113,1546.90555555556,0.114446467080293,0.013097993827161,0.225820362921957,20.4055555555556,0.850920892258734,7.45834073119967E-155
Image3550,0,11.9310913085938,562.913156635784,23.7257909591184,0.117807338321478,2.53457481423304,6.96295257704447,60.630718618279,0.305676794497889,0.093438302694505,0.539333935960222,3.55618381823789,0.972353746003428,7.45834073119967E-155
Image3551,1,2.60893249511719,412.690739909996,20.3147911608758,0.001528795241787,8.48487231455617,75.4877387614743,183.984545454545,0.032569062032133,0.001060743801653,0.188125099951376,9.71727272727273,0.955197594006915,7.45834073119967E-155
Image3552,1,2.93070983886719,467.218833693925,21.6152453998081,0.001433853274757,8.13294226932906,69.548678784632,202.1928,0.031541718405946,0.00099488,0.220610415839043,9.3448,0.960334844426778,7.45834073119968E-155
Image3553,1,4.280029296875,624.708055839852,24.9941604347866,0.002332590415948,6.57080930265601,45.9857471724184,152.146798029557,0.040352014613345,0.001628285083356,0.270907560495472,7.88866995073892,0.971605227848121,7.45834073119968E-155
Image3554,1,4.67160034179688,697.660118700704,26.4132564955687,0.00474547980568,6.19563941213663,40.2466662398289,188.542388758782,0.057931176910839,0.003356021258275,0.270334774408682,7.88758782201405,0.964268506310684,7.45834073119968E-155
Image3555,1,5.20578002929688,745.836162705473,27.3100011480313,0.00230981664844,5.79678587897233,35.4822281746432,226.576441102757,0.040168722869235,0.001613526296945,0.268478405214899,8.15037593984962,0.943718517746186,7.45834073119968E-155
Image3556,1,4.29689025878906,645.310412307227,25.4029606996355,0.0014883672854,6.4914275807287,44.2228412713545,158.865263157895,0.032146220639214,0.001033379501385,0.266043868395471,7.80105263157895,0.960634431421112,7.45834073119968E-155
Image3557,1,9.20147705078125,964.760205030516,31.060589257619,0.012187581086701,4.39490324267319,21.6525792399203,181.228,0.093667926599091,0.008773680473373,0.359519968069413,6.61323076923077,0.968081618229506,7.45834073119969E-155
Image3558,1,1.60993957519531,235.777642209265,15.3550526605826,0.003416965656331,10.1997316472056,108.778206049205,462.254281949934,0.048926072800072,0.002393760599638,0.193693064632629,12.8550724637681,0.889967943866149,7.45834073119969E-155
Image3559,0,11.3435974121094,537.190346211749,23.1773671112952,0.11528220670313,2.53393365431475,6.88763180398648,58.7755887681159,0.302003011354088,0.091205818866937,0.556391953669989,3.31657608695652,0.971931489440532,7.45834073119969E-155
Image3560,0,12.9766693115234,563.85026797453,23.7455315369972,0.116034539897608,2.30495175735279,5.84295314823546,60.7689957622943,0.302979555106417,0.091796610812483,0.561239142560217,3.3214743273874,0.96908381414303,7.45834073119969E-155
Image3561,1,3.68685913085937,365.236118866378,19.1111516886445,0.001249738253006,5.9957692016022,39.2200917545775,162.486635220126,0.029448357043577,0.000867205732566,0.253219994425426,7.67059748427673,0.934901896422352,7.4583407311997E-155
Image3562,1,7.60879516601563,775.844767096367,27.8539901467701,0.001219142065103,4.61103120309142,23.2089059885304,92.1697691734922,0.029086262098609,0.000846010642869,0.331966780563199,5.63440059568131,0.979911909670338,7.4583407311997E-155
Image3563,1,7.15060424804688,760.679046987082,27.580410565963,0.001273944576152,4.7976616616223,24.9951645922526,98.2048289738431,0.029732412816203,0.000884016371873,0.324825604155673,5.87082494969819,0.980709165505841,7.4583407311997E-155
Image3564,1,6.98854064941406,710.722485274842,26.6593789364051,0.001785131151761,4.78220447769998,25.0033029668499,97.5091940532082,0.035215071086525,0.001240101231629,0.352241912008625,5.69072769953052,0.979543771908915,7.4583407311997E-155
Image3565,1,7.29130554199219,693.562043271073,26.3355661277876,0.002354231850433,4.61435330418918,23.4412756190276,76.2605682605683,0.040458645241034,0.00163690197474,0.367382701998428,4.92307692307692,0.982998411241769,7.4583407311997E-155
Image3566,1,6.10723876953125,580.682314701734,24.0973507818128,0.002697860468631,4.97434025666471,27.3181276245381,83.6287878787879,0.043315166396249,0.001876203639935,0.366053487847578,5.1540404040404,0.978914882798403,7.45834073119971E-155
Image3567,0,8.1689453125,339.882952466462,18.4359147444997,0.133876337274156,2.85165088283927,8.99135440790172,59.469349112426,0.327083488985916,0.1069836087672,0.601432699714361,2.89633136094675,0.961122396344526,7.4583407311997E-155
Image3568,1,1.59524536132813,190.515172718532,13.8027233804975,0.002134598243755,9.17920255882849,86.7632340652938,80.2801339285714,0.038492331162903,0.001481659558355,0.227641674487054,6.18861607142857,0.961253240371912,7.45834073119971E-155
Image3569,1,1.59754943847656,192.942176391757,13.8903627163497,0.002496500738097,9.1866869491912,86.8429103984267,56.991935483871,0.041634357141919,0.001733419694621,0.266204478191778,5.33064516129032,0.965057566153016,7.45834073119971E-155
Image3570,0,1.87931823730469,116.830595349509,10.8088202570636,0.160198100567022,6.02543828938748,36.8403223936347,186.979220779221,0.359972190109483,0.129579977652218,0.590503520112547,5.08571428571428,0.909547552425757,7.45834073119972E-155
Image3571,1,10.9098815917969,1164.43059835034,34.1237541655419,0.0183662556087,3.86636554184367,16.2462771190534,148.98149705635,0.115819458031098,0.013414146858617,0.35138715693197,6.59041211101766,0.973682460904972,7.45834073119972E-155
Image3572,1,9.00518798828125,1208.44214011776,34.7626543882621,0.001958478889381,4.4502392937401,20.8784983115822,139.436493327197,0.036996935387407,0.00136877322806,0.287248252285343,7.08490566037736,0.970817792348472,7.45834073119972E-155
Image3573,1,14.6744232177734,1289.40971447003,35.9083515977833,0.001700511597994,3.37987236632635,12.8990514073358,132.368491048593,0.034365027600129,0.001180955121958,0.299659334692908,6.70710997442455,0.961826789133783,7.45834073119973E-155
Image3574,1,7.42724609375,1015.59712062326,31.8684345493039,0.004218446807645,4.8589663260725,24.7990731200206,130.805098684211,0.054595877223002,0.002980709809749,0.284039859769663,6.93229166666667,0.975234549546265,7.45834073119973E-155
Image3575,1,8.2559814453125,871.18393981175,29.5158252436172,0.001836965356303,4.40210903980276,21.42672613488,132.471291866029,0.035726712451554,0.001276397982596,0.285775987358643,7.17344497607656,0.958596774961248,7.45834073119973E-155
Image3576,1,5.93144226074219,743.326689515285,27.2640182202713,0.001403720654521,5.42788280754014,31.9178881966727,134.759375,0.031217170255326,0.00097451171875,0.256225831716492,7.46,0.968881055170585,7.45834073119974E-155
Image3577,1,13.9962768554688,1178.19377883208,34.3248274406745,0.002124874306928,3.44383670317516,13.6637944689196,168.67220855878,0.038427689122207,0.001476687291273,0.317340976689451,6.88135759960649,0.954652876010263,7.45834073119974E-155
Image3578,1,3.98733520507812,587.871520493272,24.2460619584557,0.001815059001799,6.73542243359668,47.4941544770337,171.93962264151,0.035497741527018,0.001260089653519,0.277068655261791,7.19568733153639,0.965288991080896,7.45834073119974E-155
Image3579,1,14.9098052978516,1106.91359614434,33.2703110316741,0.005679092667205,3.15631382556313,11.9130848032437,117.886217221668,0.063019832631289,0.003971499304876,0.370541609903943,5.0596134652028,0.950183974462972,7.45834073119974E-155
Image3580,1,1.67205810546875,252.984798299275,15.9054958520404,0.002669048543195,10.133250618557,106.498109810108,122.84375,0.043051574776508,0.001853438090737,0.280488705120381,6.72690217391304,0.958373378048953,7.45834073119974E-155
Image3581,1,0.278900146484375,26.4875441646881,5.14660511062274,0.007848061129425,18.8482121358631,361.369638073304,24.8186813186813,0.073921011247658,0.005464315903876,0.302720367141872,3.68681318681319,0.926958774764264,7.45834073119975E-155
Image3582,0,5.542236328125,377.369840788311,19.4260093891749,0.108341364829967,3.80254841256807,14.6589490603573,196.454193932183,0.291590588951002,0.085025071564793,0.574463381576175,4.54907792980369,0.926022991678936,7.45834073119975E-155
Image3583,1,6.28805541992188,763.54311910044,27.6322840007923,0.014170398226742,5.2334273452151,29.6326608956501,145.700152983172,0.101309729457873,0.010263661282828,0.360282730237108,5.85976542580316,0.977405526357355,7.45834073119975E-155
Image3584,1,2.69923400878906,404.852453427594,20.120945639497,0.001527476465922,8.03697805030649,67.1681260217704,168.816498316498,0.032557373073761,0.001059982541464,0.207661780784084,8.72558922558923,0.948535851081382,7.45834073119975E-155
Image3585,1,4.97219848632813,639.616788658597,25.2906462681086,0.001396903950766,5.73898101826878,34.8480140632287,99.7404339250493,0.031138731158763,0.000969620578178,0.266952904457263,6.47968441814596,0.969289925852948,7.45834073119976E-155
Image3586,1,3.01020812988281,393.059531701582,19.8257290332936,0.001276884056107,7.43351495732057,59.0304491736329,165.133207070707,0.029765594025572,0.000885990587695,0.202030246166359,8.73042929292929,0.956121618303425,7.45834073119976E-155
Image3587,1,4.95426940917969,369.964289161229,19.2344557802198,0.003804347848041,4.6765461951782,24.6946967387532,83.2267331433998,0.05145323333897,0.002647435221034,0.349991041947656,5.12179487179487,0.937079993493716,7.45834073119976E-155
Image3588,0,14.3594818115234,656.319555408097,25.6187344614853,0.060964847087968,2.22736256846065,5.24237169955722,72.7973922902494,0.214973102344022,0.046213434731413,0.545132902517159,3.12131519274376,0.960285625828822,7.45834073119976E-155
Image3589,0,13.6368408203125,649.622265857205,25.4876885153834,0.068010767533845,2.27554204300682,5.40088071868888,67.8211147225232,0.227586042989888,0.051795406963795,0.569655675586156,2.80991934513061,0.964247173007983,7.45834073119976E-155
Image3590,0,11.9754943847656,598.106071776771,24.456207223868,0.068831211402976,2.43683658342201,6.13223614056272,73.6246069719754,0.229008557796967,0.052444919544247,0.556146996728551,3.03827751196172,0.960904690808785,7.45834073119977E-155
Image3591,0,8.22929382324219,454.279597628858,21.3138358262622,0.085828264533375,2.94303190578479,8.83975924214961,102.299566936547,0.257603504458358,0.066359565509228,0.562616258404844,3.51948785539446,0.948443421250363,7.45834073119977E-155
Image3592,0,3.51860046386719,224.131290951331,14.9710150274232,0.159490980136101,4.56118355472514,21.129545909434,179.933088235294,0.359082973346558,0.128940581747405,0.600807455118959,4.77904411764706,0.924337420803609,7.45834073119978E-155
Image3593,0,15.9339141845703,691.854515707461,26.3031274890926,0.051104332835556,2.14170525250908,4.88815599769664,111.446975806452,0.19602127832726,0.038424341557053,0.530983702100356,4.08991935483871,0.940499544900394,7.45834073119977E-155
Image3594,0,15.2308654785156,672.395728160908,25.9305944428759,0.060154079666319,2.17087781269308,5.01054133730245,105.105339105339,0.213469901191135,0.045569398714553,0.542707054126098,3.80344258915687,0.945139551473416,7.45834073119977E-155
Image3595,0,14.4531402587891,657.446533580048,25.6407202235048,0.069068240012197,2.21526255191907,5.18786425937206,104.606227307735,0.229571117778373,0.052702898118012,0.555196772517257,3.73198371658048,0.944986100158165,7.45834073119978E-155
Image3596,0,13.5875701904297,638.319902492633,25.2649936175063,0.075912620185369,2.27751033595019,5.44145616579464,100.088001867414,0.241280283535171,0.058216175222813,0.565242095031023,3.57924836601307,0.94823962491101,7.45834073119978E-155
Image3597,0,7.55076599121094,413.8812566187,20.3440717807105,0.098708710097874,3.07590105255386,9.70596539168833,122.565986918045,0.277351261896026,0.076923722475318,0.585694876617935,3.90246248557137,0.938994661572816,7.45834073119978E-155
Image3598,0,2.698974609375,177.334971029743,13.3167177273435,0.108525197273957,5.26732696193353,28.1990166135022,226.194164456233,0.291707913165132,0.085093506603156,0.587813850632202,5.40371352785146,0.89967298963941,7.45834073119978E-155
Image3599,0,12.0616149902344,514.698637178588,22.686970647898,0.090639915377511,2.28174757314295,5.48640783976707,51.455309352518,0.265365713997719,0.07041896216552,0.575004251394842,2.64759712230216,0.968717733277196,7.45834073119979E-155
Image3600,0,9.12741088867188,418.258289610246,20.4513640036611,0.09550929657732,2.63695346008139,7.22862758288174,82.6011848167922,0.272886777756031,0.074467193474069,0.568536265831025,3.17852702406202,0.948719834911082,7.45834073119979E-155
Image3601,0,4.54391479492188,235.62203543886,15.3499848677078,0.154565909328831,3.74933474247133,14.4666695675363,94.2508659079664,0.353182097707103,0.124737594140789,0.611562672778196,3.38916378030678,0.945650300015,7.45834073119979E-155
Image3602,1,6.64553833007813,930.935866525381,30.5112416418175,0.001233119293218,5.15512438527543,27.7909588065754,126.392535392535,0.029258057281362,0.000856033915879,0.274776050771187,6.87773487773488,0.970639908893253,7.4583407311998E-155
Image3603,1,12.7386169433594,1181.85577344563,34.3781292895007,0.012490743836407,3.76939488012316,16.2670625638222,140.348459265513,0.094845337256702,0.008995637999338,0.371165456122231,5.74546222034614,0.972318299644172,7.4583407311998E-155
Image3604,1,6.12379455566406,750.11265919072,27.3881846640247,0.001487729532541,5.16634210441702,28.6283340528361,140.970888355342,0.03216189273618,0.001034387344374,0.282883343751917,7.2139855942377,0.963134042658931,7.4583407311998E-155
Image3605,0,16.0108184814453,661.498485511097,25.7196128569443,0.057243185340337,2.04594908437936,4.48860059360516,76.7785180698566,0.208092807961304,0.04330261672522,0.526623962448402,3.30809610337169,0.953226713191418,7.45834073119981E-155
Image3606,0,15.0561065673828,652.159262954217,25.537409088516,0.05715551165667,2.11923339216538,4.74001852718728,74.6815300546448,0.207714708150587,0.043145399982084,0.536040653637586,3.06972677595628,0.954646912787537,7.45834073119981E-155
Image3607,0,14.2412872314453,638.090303665001,25.2604493955472,0.055436578114437,2.19147375809553,5.02626726776962,76.2594973699591,0.204336340655977,0.041753340112676,0.536532215515834,3.06861484511981,0.953369963626482,7.45834073119981E-155
Image3608,0,12.2503967285156,572.34697995504,23.923774366831,0.065641643635935,2.34894838710954,5.71865892536882,79.129489849037,0.223391588004434,0.049903801591143,0.552099165526248,3.01652785007808,0.952907752689773,7.45834073119981E-155
Image3609,0,8.62687683105469,441.160016266046,21.0038095655537,0.070357761793688,2.7936522337374,7.96871487054898,92.9577163247101,0.231767205264913,0.053716037436308,0.536551682349923,3.41605709188225,0.94403177971415,7.45834073119982E-155
Image3610,0,3.75910949707031,225.017038743364,15.00056794736,0.142631538391432,4.26609489165741,18.4252266380975,153.27386324193,0.337920575140855,0.114190315103526,0.597035399146184,4.21346754599098,0.926195565906945,7.45834073119982E-155
Image3611,1,10.0911407470703,1298.90419280023,36.0403134392618,0.014491992810744,4.05844130962648,17.1166762915871,345.295787545788,0.102551837309532,0.010516879335561,0.330272841382033,8.70421245421245,0.949068360350378,7.45834073119982E-155
Image3612,1,17.8670806884766,1841.82069017517,42.916438460981,0.004193527908266,2.97804320399537,9.31188115152828,272.991633858268,0.054374420750067,0.002956577631905,0.344763317381119,7.43868110236221,0.946080003338554,7.45834073119982E-155
Image3613,1,20.2503356933594,1950.12424897833,44.1602111518766,0.011681317766339,2.75524122031794,7.96817490002364,270.531547997457,0.091637654517369,0.008397459725445,0.411214081179762,6.44397647806739,0.954268855951383,7.45834073119982E-155
Image3614,1,17.4366149902344,1761.04648536847,41.9648243814801,0.003136843230166,2.9650427417324,9.17749197334389,225.93794918514,0.046789633447201,0.002189269798123,0.375962988287716,6.24749468569693,0.947662852977671,7.45834073119983E-155
Image3615,1,10.9651489257813,1229.60207318477,35.0656822717707,0.004135835093027,3.61659609317596,13.5507442708561,121.320634920635,0.053734899121689,0.002887439383618,0.378464092659976,4.97178130511464,0.941638694905436,7.45834073119983E-155
Image3616,1,4.26812744140625,555.731386790529,23.5739556882278,0.009863934975325,5.98694108027495,37.316949359355,259.401315789474,0.084009262412722,0.00705755617113,0.363796332026848,7.05745614035088,0.940077813604388,7.45834073119983E-155
Image3617,1,0.3072509765625,45.6888597956122,6.75935350426446,0.027946308112156,22.3605826369197,506.299062184411,444.839160839161,0.141770174354638,0.020098782336545,0.373127614121367,8.36363636363636,0.914460093919671,7.45834073119983E-155
Image3618,0,4.13914489746094,411.823798135949,20.2934422446255,0.184799198902796,5.30783640613844,28.8181782353554,458.462365591398,0.389219775655257,0.151492033761129,0.56744869029488,7.91913978494624,0.920032596168906,7.45834073119984E-155
Image3619,1,1.64015197753906,171.791241086434,13.1069157732258,0.003249228160901,9.37869519322524,96.3756208858761,215.735576923077,0.047681331880807,0.002273509409928,0.271974198107285,8.87820512820513,0.947778908624497,7.45834073119984E-155
Image3620,0,4.68550109863281,361.204303796997,19.0053756552455,0.140296433145715,4.42999217006934,20.1682418413589,245.002082610205,0.335502545646841,0.112561958135511,0.564238583850573,5.67997223186394,0.929812829107099,7.45834073119984E-155
Image3621,0,7.06059265136719,436.862016827149,20.9012443846568,0.202964947770551,3.36030516585166,11.6761279922727,64.2615091727241,0.409098400452834,0.167361501253067,0.681018654466214,2.49705780546902,0.976872561223161,7.45834073119984E-155
Image3622,0,12.7733001708984,687.755403077543,26.2250910976024,0.108424863263818,2.47440727937221,6.41851055712749,60.9511784511785,0.292017498142799,0.08527421922158,0.593078643798985,2.88119288119288,0.976522910898864,7.45834073119985E-155
Image3623,0,16.7201232910156,869.071920360832,29.4800257862986,0.128411023510444,2.14612026886058,4.97192495734277,68.1288160833954,0.319652930472271,0.102177995959511,0.615211642558992,2.87686150409531,0.976886418507798,7.45834073119985E-155
Image3624,1,2.76676940917969,296.006114767808,17.2048282399973,0.00266903404565,6.58830296226466,44.807180347416,76.3191358024691,0.043055278993758,0.00185375704923,0.338813773819541,4.93148148148148,0.898318844637114,7.45834073119985E-155
Image3625,1,3.88603210449219,433.183901556566,20.8130704499977,0.002235672433429,5.84608938098624,35.8090675047983,93.4024390243902,0.039405560506917,0.001552798198864,0.341323598772453,4.97877145438121,0.937853779790795,7.45834073119986E-155
Image3626,1,14.1691131591797,818.855209797467,28.6156462411295,0.041182111099547,2.47810918046839,6.41309309479888,84.3875417453173,0.17442166596501,0.03042291755801,0.557072566484121,3.27399448235807,0.960821520383231,7.45834073119986E-155
Image3627,0,5.15562438964844,291.580279131136,17.0757219212289,0.124513508197746,3.69310672312013,13.9722582592297,118.525825144873,0.314230529410612,0.098740825613673,0.601698681081936,4.05442176870748,0.941178899380125,7.45834073119986E-155
Image3628,1,2.53367614746094,331.433816988166,18.2053238638637,0.00206290894458,7.55007444086557,58.1563688003157,213.284829721362,0.037846635227237,0.001432367798024,0.237880338710378,8.26470588235294,0.910985815818627,7.45834073119986E-155
Image3629,1,22.7763671875,1824.69664043166,42.716468023839,0.069940102147716,2.32903383254062,5.71390364815029,215.165085714286,0.231836761713134,0.053748284081633,0.487074242323257,5.91091428571429,0.963290467880698,7.45834073119986E-155
Image3630,1,18.0498657226563,1611.38406611237,40.1420486038315,0.003880116820307,2.75809585723591,7.88406964031956,279.908497341666,0.052103518887284,0.002714776680438,0.353267232717727,7.53054752355191,0.90516495133091,7.45834073119986E-155
Image3631,1,9.17474365234375,926.185000618119,30.4332877063606,0.002901055203162,3.74928493557388,14.4589705734754,178.72974483144,0.044910109064802,0.002016917896212,0.321955239153446,6.65710560625815,0.904724579076605,7.45834073119987E-155
Image3632,0,22.2861938476562,1713.26308015454,41.3915822378723,0.063160565395106,2.2699593004629,5.36127087297162,303.960990786167,0.219344491959235,0.048112006152855,0.511381724004301,5.76223525188465,0.938615033779149,7.45834073119987E-155
Image3633,0,4.37994384765625,327.003217205329,18.0832302757369,0.188113168723087,4.50254125729128,20.7060711498418,247.886431372549,0.392775104822198,0.154272282968089,0.622243915688277,5.45380392156863,0.927486582101014,7.45834073119987E-155
Image3634,1,7.80581665039063,443.251145452139,21.0535304747716,0.008557978115448,3.44134499612531,13.1458545929643,112.803256133914,0.078022338630257,0.006087485325334,0.39783103612318,5.09951845906902,0.926795320187055,7.45834073119988E-155
Image3635,0,9.62089538574219,424.397963277451,20.600921418166,0.066111595942074,2.66157134599808,7.43873552489421,74.8910295825647,0.224723999501548,0.050500875951972,0.524472494969476,3.8077474892396,0.952001126644105,7.45834073119988E-155
Image3636,0,7.32273864746094,343.00175802892,18.5203066397109,0.061636010872176,3.0266632719384,9.57511218226522,88.9282861292665,0.216389995397745,0.046824630108236,0.504654321613972,4.23874364560639,0.938805725808863,7.45834073119988E-155
Image3637,0,6.61122131347656,245.488891299048,15.66808511909,0.133454576949777,2.85919014098041,8.61334778367632,28.3942423030788,0.326398292564567,0.106535845389065,0.606421910302398,2.33453285352526,0.975359587087637,7.45834073119988E-155
Image3638,0,8.04315185546875,274.822708966276,16.5777775641452,0.086796570608728,2.55822738064391,6.92337716326454,30.8887261185375,0.259380898300751,0.067278450403304,0.569030364078747,2.59122260880181,0.970099378638823,7.45834073119989E-155
Image3639,1,4.08984375,338.189786255127,18.3899370922015,0.001649605353383,5.49849225297029,33.5802653146128,95.6591294516676,0.033843781839537,0.001145401569202,0.31926528431814,5.86885245901639,0.959981125103904,7.45834073119989E-155
Image3640,1,4.11347961425781,416.94182241097,20.4191533225785,0.001760708548604,5.92938017727122,39.0026571111604,155.47619047619,0.034988611239383,0.001224202916461,0.308596777935238,7.39005602240896,0.950734249175425,7.45834073119989E-155
Image3641,1,3.55233764648437,339.040952557305,18.4130647247357,0.002154148004734,5.9829135260788,38.7151867443119,112.362980769231,0.038700761781165,0.001497748962442,0.312889263224309,6.29567307692308,0.945529524285084,7.4583407311999E-155
Image3642,1,2.616943359375,244.72880199123,15.6438103411934,0.002493474844203,6.85808973122729,51.339068427281,85.8820105820106,0.04162948706544,0.001733014193332,0.299409246315934,6.05978835978836,0.953363249333998,7.4583407311999E-155
Image3643,0,4.033447265625,148.468524482988,12.1847660824075,0.082405720408135,3.54393631528522,13.1537772117241,47.6869369369369,0.252206285527907,0.063608010459784,0.56072950105921,3.00337837837838,0.944969349976094,7.4583407311999E-155
Image3644,1,3.45956420898437,556.458238867727,23.5893670722155,0.007721621351863,7.52803828554296,58.9274490817462,315.663218390805,0.074252562185746,0.005513442991148,0.272811206114792,10.4275862068966,0.96986312608045,7.4583407311999E-155
Image3645,1,7.87345886230469,418.76516501294,20.4637524665673,0.005534944744055,3.71419026472958,15.9520445447143,78.7100378787879,0.062412810798211,0.003895358951733,0.399900299512027,4.66969696969697,0.958019119379325,7.45834073119991E-155
Image3646,1,1.89024353027344,236.691229768708,15.3847726589868,0.005540585670071,8.49320155203333,73.3409100391917,81.3771929824562,0.062126380235802,0.003859687121203,0.353864980790433,5.07699805068226,0.9686309691245,7.45834073119991E-155
Image3647,1,6.89991760253906,486.03861186733,22.0462834025903,0.01178407626686,4.45642370706715,22.7184930271532,124.268658424908,0.091750204595258,0.008418100043272,0.452958475959398,4.92433608058608,0.962443495757491,7.45834073119991E-155
Image3648,1,3.50437927246094,370.617310966255,19.2514236088206,0.055033534051053,6.08516021128905,38.7258816252701,198.062142857143,0.204524866259258,0.041830420918367,0.421868425086021,5.54785714285714,0.961668216596634,7.45834073119991E-155
Image3649,1,2.24638366699219,231.558159135446,15.2170351624568,0.035444526159807,7.40608584868845,57.6139289046649,188.524571428571,0.162606323144368,0.026440816326531,0.356022025995293,6.87428571428571,0.955153088133705,7.45834073119992E-155
Image3650,0,1.63534545898438,87.7060059140863,9.36514847261304,0.185639995614411,6.03774618354433,37.08819770906,123.272121212121,0.389671166495756,0.151843617998163,0.634001952705736,4.06424242424242,0.922032343885963,7.45834073119992E-155
Image3651,0,11.9976806640625,1329.58316248462,36.4634496788856,0.218666283295748,3.39976509773975,11.8780797345144,214.492628550881,0.426277968459876,0.181712906394279,0.644075674194057,4.35257101761956,0.97555765242742,7.45834073119991E-155
Image3652,0,17.9051666259766,1698.26167821785,41.2099706165613,0.142101994586336,2.7734628771375,8.1336836955482,171.365463389657,0.338007583625337,0.114249126588239,0.536516499514839,5.10381464413722,0.977739716693192,7.45834073119993E-155
